date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:36:18	333/333	---M--	200	added ('OK')	text/css	etag:2f590fa2952662f48156689409b3a82a	http://trystack.mediumra.re/css/font-frankruhl-firasans.css	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/css/font-frankruhl-firasans.css	(from http://trystack.mediumra.re/home-restaurant.html)
13:36:25	72783/72783	---M--	200	added ('OK')	image/jpeg	etag:4a7e524d2fcd7e877669d1f99fe58efb	http://trystack.mediumra.re/img/political-2.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/political-2.jpg	(from http://trystack.mediumra.re/home-political.html)
13:36:25	123687/123687	---M--	200	added ('OK')	image/jpeg	etag:aaf7839e87a6dfe225bc0e70af8e66bf	http://trystack.mediumra.re/img/nonprofit-5.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/nonprofit-5.jpg	(from http://trystack.mediumra.re/home-nonprofit.html)
13:36:25	112419/112419	---M--	200	added ('OK')	image/jpeg	etag:9def7879786e7a3a52bcc66ff386e4ef	http://trystack.mediumra.re/img/political-1.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/political-1.jpg	(from http://trystack.mediumra.re/home-political.html)
13:36:44	116689/116689	---M--	200	added ('OK')	image/jpeg	etag:553cff05972089c2d05ac829f680fee5	http://trystack.mediumra.re/img/restaurant-3.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/restaurant-3.jpg	(from http://trystack.mediumra.re/home-restaurant.html)
13:36:47	181596/181596	---M--	200	added ('OK')	image/jpeg	etag:eab36e427d001ac6efe05431b38dc6c9	http://trystack.mediumra.re/img/restaurant-1.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/restaurant-1.jpg	(from http://trystack.mediumra.re/home-restaurant.html)
13:36:50	158648/158648	---M--	200	added ('OK')	image/jpeg	etag:2d819b047c56fb9c07917b3e6d2bf5cc	http://trystack.mediumra.re/img/restaurant-2.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/restaurant-2.jpg	(from http://trystack.mediumra.re/home-restaurant.html)
13:36:52	168761/168761	---M--	200	added ('OK')	image/jpeg	etag:112e35adebd79259f19823ace053901a	http://trystack.mediumra.re/img/restaurant-4.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/restaurant-4.jpg	(from http://trystack.mediumra.re/home-restaurant.html)
13:36:53	2293/2293	---M--	200	added ('OK')	image/png	etag:4561b6f3e498f50f7d629c2764fa0a64	http://trystack.mediumra.re/img/partner-1.png	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/partner-1.png	(from http://trystack.mediumra.re/home-recruitment.html)
13:36:54	8124/8124	---M--	200	added ('OK')	image/png	etag:b480d8afbdbc1bc15355c515fddd355c	http://trystack.mediumra.re/img/partner-5.png	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/partner-5.png	(from http://trystack.mediumra.re/home-recruitment.html)
13:36:56	6331/6331	---M--	200	added ('OK')	image/png	etag:a090d37f7beaa967f8014f2c6fa15d5f	http://trystack.mediumra.re/img/partner-7.png	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/partner-7.png	(from http://trystack.mediumra.re/home-recruitment.html)
13:36:57	2531/2531	---M--	200	added ('OK')	image/png	etag:0c86d0f75004eb0ac3ae4cfbe0295c75	http://trystack.mediumra.re/img/partner-4.png	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/partner-4.png	(from http://trystack.mediumra.re/home-recruitment.html)
13:36:58	7675/7675	---M--	200	added ('OK')	image/png	etag:1d15d68bc544b38d10934ee7847a1f8b	http://trystack.mediumra.re/img/partner-6.png	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/partner-6.png	(from http://trystack.mediumra.re/home-recruitment.html)
13:37:04	88784/88784	---M--	200	added ('OK')	image/jpeg	etag:fdd48e1382c132cec27e93cc663aa04f	http://trystack.mediumra.re/img/avatar-group.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/avatar-group.jpg	(from http://trystack.mediumra.re/home-recruitment.html)
13:37:08	58784/58784	---M--	200	added ('OK')	image/jpeg	etag:bae34493b66e97e708cbac537b18766d	http://trystack.mediumra.re/img/recruitment-1.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/recruitment-1.jpg	(from http://trystack.mediumra.re/home-recruitment.html)
13:37:09	160699/160699	---M--	200	added ('OK')	image/jpeg	etag:ef321b9ab21e5c380415f93f47889c38	http://trystack.mediumra.re/img/restaurant-6.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/restaurant-6.jpg	(from http://trystack.mediumra.re/home-restaurant.html)
13:37:17	190123/190123	---M--	200	added ('OK')	image/jpeg	etag:7e67b76332b4d78b2d2044166452af30	http://trystack.mediumra.re/img/restaurant-5.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/restaurant-5.jpg	(from http://trystack.mediumra.re/home-restaurant.html)
13:37:31	141000/141000	---M--	200	added ('OK')	image/jpeg	etag:18732f484d7672a72d03cae8fab1add1	http://trystack.mediumra.re/img/recruitment-3.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/recruitment-3.jpg	(from http://trystack.mediumra.re/home-recruitment.html)
13:37:33	97957/97957	---M--	200	added ('OK')	image/jpeg	etag:ad76931ffa1f48237e7916b66206336b	http://trystack.mediumra.re/img/tourism-2.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/tourism-2.jpg	(from http://trystack.mediumra.re/home-tourism.html)
13:37:34	190135/190135	---M--	200	added ('OK')	image/jpeg	etag:ce369e7db031f79215f9ad61eeca9478	http://trystack.mediumra.re/img/recruitment-2.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/recruitment-2.jpg	(from http://trystack.mediumra.re/home-recruitment.html)
13:37:34	152759/152759	---M--	200	added ('OK')	image/jpeg	etag:fb7a9f6385829bd5aad920f4f449c0aa	http://trystack.mediumra.re/img/recruitment-4.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/recruitment-4.jpg	(from http://trystack.mediumra.re/home-recruitment.html)
13:37:48	92750/92750	---M--	200	added ('OK')	image/jpeg	etag:19572ce375eb83090353b29631e386c5	http://trystack.mediumra.re/img/tourism-4.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/tourism-4.jpg	(from http://trystack.mediumra.re/home-tourism.html)
13:37:49	180/180	---M--	200	added ('OK')	text/css	etag:dad1dda7ce208b22aa69851085babdb0	http://trystack.mediumra.re/css/font-sourcesanspro.css	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/css/font-sourcesanspro.css	(from http://trystack.mediumra.re/home-wedding.html)
13:37:57	154113/154113	---M--	200	added ('OK')	image/jpeg	etag:20477e607f5911b7849cd01f2a8517fa	http://trystack.mediumra.re/img/tourism-3.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/tourism-3.jpg	(from http://trystack.mediumra.re/home-tourism.html)
13:38:02	168399/168399	---M--	200	added ('OK')	image/jpeg	etag:043c11ff9d8a9df0915b80953bf7409d	http://trystack.mediumra.re/img/tourism-1.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/tourism-1.jpg	(from http://trystack.mediumra.re/home-tourism.html)
13:38:04	191520/191520	---M--	200	added ('OK')	image/jpeg	etag:e95eaa047091fd25c8870b946d2deb9f	http://trystack.mediumra.re/img/tourism-5.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/tourism-5.jpg	(from http://trystack.mediumra.re/home-tourism.html)
13:38:07	112611/112611	---M--	200	added ('OK')	image/jpeg	etag:8fa918db44f672493000cf1b6363bc98	http://trystack.mediumra.re/img/wedding-1.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/wedding-1.jpg	(from http://trystack.mediumra.re/home-wedding.html)
13:38:12	63063/63063	---M--	200	added ('OK')	image/jpeg	etag:fd081f36a62166ad1f32f42bddafd80e	http://trystack.mediumra.re/img/wedding-3.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/wedding-3.jpg	(from http://trystack.mediumra.re/home-wedding.html)
13:38:26	182936/182936	---M--	200	added ('OK')	image/jpeg	etag:b8200bff942b1b291903ea10aa9b421a	http://trystack.mediumra.re/img/wedding-2.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/wedding-2.jpg	(from http://trystack.mediumra.re/home-wedding.html)
13:38:36	196248/196248	---M--	200	added ('OK')	image/jpeg	etag:f88781b24b07e6eb916a7f8ddbc1a66a	http://trystack.mediumra.re/img/wedding-4.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/wedding-4.jpg	(from http://trystack.mediumra.re/home-wedding.html)
13:38:42	187041/187041	---M--	200	added ('OK')	image/png	etag:82cb220fc0195783a7c107b2cdbd0a11	http://trystack.mediumra.re/img/avatar-large-3.png	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/avatar-large-3.png	(from http://trystack.mediumra.re/home-landing-2.html)
13:38:46	241726/241726	---M--	200	added ('OK')	image/jpeg	etag:2f57ef8eeca4c7f9fb01dae3e2260d02	http://trystack.mediumra.re/img/wedding-5.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/wedding-5.jpg	(from http://trystack.mediumra.re/home-wedding.html)
13:38:50	143930/143930	---M--	200	added ('OK')	image/jpeg	etag:b555ba24d827efcb88eebc93992c5fee	http://trystack.mediumra.re/img/landing-7.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/landing-7.jpg	(from http://trystack.mediumra.re/home-landing-2.html)
13:39:00	144773/144773	---M--	200	added ('OK')	image/jpeg	etag:54fbc484625c1090b4134ba84897409d	http://trystack.mediumra.re/img/landing-15.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/landing-15.jpg	(from http://trystack.mediumra.re/home-landing-3.html)
13:39:08	110388/110388	---M--	200	added ('OK')	image/jpeg	etag:78fc49451d755cfb06c09a6d4a059505	http://trystack.mediumra.re/img/landing-17.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/landing-17.jpg	(from http://trystack.mediumra.re/home-landing-3.html)
13:39:09	167253/167253	---M--	200	added ('OK')	image/jpeg	etag:743ce9f039132dbfe7f1bfa013eec14b	http://trystack.mediumra.re/img/landing-19.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/landing-19.jpg	(from http://trystack.mediumra.re/home-landing-3.html)
13:39:19	206346/206346	---M--	200	added ('OK')	image/jpeg	etag:06fad2a6acc0ac5af0d549fb756415bf	http://trystack.mediumra.re/img/landing-16.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/landing-16.jpg	(from http://trystack.mediumra.re/home-landing-3.html)
13:39:31	67135/67135	---M--	200	added ('OK')	image/jpeg	etag:01acf9b1fa41af98d2445409f51e11d4	http://trystack.mediumra.re/img/hero-3.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/hero-3.jpg	(from http://trystack.mediumra.re/home-landing-4.html)
13:39:31	133487/133487	---M--	200	added ('OK')	image/jpeg	etag:c9d10b98deb63fe4615f9a5417fb6b78	http://trystack.mediumra.re/img/landing-21.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/landing-21.jpg	(from http://trystack.mediumra.re/home-landing-4.html)
13:39:41	207143/207143	---M--	200	added ('OK')	image/jpeg	etag:e66cc2f97e2cb78321bce3f3bb88d0fe	http://trystack.mediumra.re/img/landing-20.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/landing-20.jpg	(from http://trystack.mediumra.re/home-landing-3.html)
13:39:56	86745/86745	---M--	200	added ('OK')	image/jpeg	etag:2abda6fc287556b48f316c867d604869	http://trystack.mediumra.re/img/device-bg-1.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/device-bg-1.jpg	(from http://trystack.mediumra.re/home-landing-5.html)
13:40:01	180856/180856	---M--	200	added ('OK')	image/jpeg	etag:132ebee0bb5859ca94e953bb34a5d34a	http://trystack.mediumra.re/img/landing-6.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/landing-6.jpg	(from http://trystack.mediumra.re/home-landing-5.html)
13:40:01	186164/186164	---M--	200	added ('OK')	image/jpeg	etag:4792e443605332b3d14ce5ecf035ce3a	http://trystack.mediumra.re/img/landing-1.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/landing-1.jpg	(from http://trystack.mediumra.re/home-landing-5.html)
13:40:10	52744/52744	---M--	200	added ('OK')	image/png	etag:17065489a17e1098a050588c3c64e075	http://trystack.mediumra.re/img/device-2.png	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/device-2.png	(from http://trystack.mediumra.re/home-landing-6.html)
13:40:16	490674/490674	---M--	200	added ('OK')	image/jpeg	etag:ff9551bf531d18e1c1a6ccc82d026229	http://trystack.mediumra.re/img/landing-18.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/landing-18.jpg	(from http://trystack.mediumra.re/home-landing-3.html)
13:40:22	127830/127830	---M--	200	added ('OK')	image/png	etag:95161b4b36d4f43d9668c0fbf8953805	http://trystack.mediumra.re/img/device-6.png	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/device-6.png	(from http://trystack.mediumra.re/home-landing-6.html)
13:40:26	54423/54423	---M--	200	added ('OK')	image/jpeg	etag:94a895b4cae92f5f5e4057bbe540e8b7	http://trystack.mediumra.re/img/landing-14.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/landing-14.jpg	(from http://trystack.mediumra.re/home-landing-7.html)
13:40:27	101411/101411	---M--	200	added ('OK')	image/jpeg	etag:54b2cf1645f1035dbad7ce276e121403	http://trystack.mediumra.re/img/landing-13.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/landing-13.jpg	(from http://trystack.mediumra.re/home-landing-7.html)
13:40:31	218440/218440	---M--	200	added ('OK')	image/png	etag:aba016a55c8ca0a34f3e8be12b92e9ee	http://trystack.mediumra.re/img/device-3.png	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/device-3.png	(from http://trystack.mediumra.re/home-landing-6.html)
13:40:32	68135/68135	---M--	200	added ('OK')	image/jpeg	etag:91d2bfc0711f20259022d4b90670ba51	http://trystack.mediumra.re/img/landing-12.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/landing-12.jpg	(from http://trystack.mediumra.re/home-landing-7.html)
13:40:41	89024/89024	---M--	200	added ('OK')	image/jpeg	etag:62fe8261f627bb53b30b899833f35630	http://trystack.mediumra.re/img/landing-22.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/landing-22.jpg	(from http://trystack.mediumra.re/home-landing-8.html)
13:40:44	13691/13691	---M--	200	added ('OK')	image/png	etag:f7cc6a835e7c613dad374fd238a0ab04	http://trystack.mediumra.re/img/device-1.png	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/device-1.png	(from http://trystack.mediumra.re/home-landing-9.html)
13:40:54	167997/167997	---M--	200	added ('OK')	image/png	etag:5360641e650f6bd690d1c5227321040c	http://trystack.mediumra.re/img/avatar-large-1.png	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/avatar-large-1.png	(from http://trystack.mediumra.re/home-landing-8.html)
13:40:55	66996/66996	---M--	200	added ('OK')	image/jpeg	etag:d002fda21e078dc8ce1c26cd3670d108	http://trystack.mediumra.re/img/landing-4.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/landing-4.jpg	(from http://trystack.mediumra.re/home-landing-9.html)
13:40:55	142239/142239	---M--	200	added ('OK')	image/jpeg	etag:c8fe3158800b663b27127f213551ff22	http://trystack.mediumra.re/img/landing-3.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/landing-3.jpg	(from http://trystack.mediumra.re/home-landing-9.html)
13:40:59	180715/180715	---M--	200	added ('OK')	image/jpeg	etag:f7292074ec2510a7803a5f445b0c73d2	http://trystack.mediumra.re/img/landing-2.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/landing-2.jpg	(from http://trystack.mediumra.re/home-landing-9.html)
13:41:07	42814/42814	---M--	200	added ('OK')	image/jpeg	etag:c893eaa39486ae98ea587a16aa155a85	http://trystack.mediumra.re/img/software-1.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/software-1.jpg	(from http://trystack.mediumra.re/home-software-1.html)
13:41:17	56826/56826	---M--	200	added ('OK')	image/jpeg	etag:3b7408e71abc4eeea0d8415f9a80ace0	http://trystack.mediumra.re/img/software-2.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/software-2.jpg	(from http://trystack.mediumra.re/home-software-1.html)
13:41:21	156964/156964	---M--	200	added ('OK')	image/jpeg	etag:b84363ca07f89c2c1b5d6f2157c39f95	http://trystack.mediumra.re/img/landing-26.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/landing-26.jpg	(from http://trystack.mediumra.re/home-landing-10.html)
13:41:24	43730/43730	---M--	200	added ('OK')	image/jpeg	etag:18153e35697c907ba26f211e471b3e0f	http://trystack.mediumra.re/img/software-3.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/software-3.jpg	(from http://trystack.mediumra.re/home-software-1.html)
13:41:26	191231/191231	---M--	200	added ('OK')	image/jpeg	etag:cbb6ce1e4bd377bef478515479d2e911	http://trystack.mediumra.re/img/landing-25.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/landing-25.jpg	(from http://trystack.mediumra.re/home-landing-10.html)
13:41:29	47639/47639	---M--	200	added ('OK')	image/jpeg	etag:b3ed48cb7c2d6447150431960f0ee2a7	http://trystack.mediumra.re/img/software-4.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/software-4.jpg	(from http://trystack.mediumra.re/home-software-1.html)
13:41:31	40707/40707	---M--	200	added ('OK')	image/jpeg	etag:012f1da7883abcb4aae0b70e2923ec6d	http://trystack.mediumra.re/img/software-5.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/software-5.jpg	(from http://trystack.mediumra.re/home-software-1.html)
13:41:33	250387/250387	---M--	200	added ('OK')	image/jpeg	etag:833b264d1e20d23aac8217233195db46	http://trystack.mediumra.re/img/landing-5.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/landing-5.jpg	(from http://trystack.mediumra.re/home-landing-9.html)
13:41:44	62962/62962	---M--	200	added ('OK')	image/jpeg	etag:7d6f2858f9486788dcfb3574c92e7f98	http://trystack.mediumra.re/img/art-2.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/art-2.jpg	(from http://trystack.mediumra.re/home-software-3.html)
13:41:45	92851/92851	---M--	200	added ('OK')	image/jpeg	etag:d81ad503ca2fbf9b586b72ee64d33230	http://trystack.mediumra.re/img/landing-8.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/landing-8.jpg	(from http://trystack.mediumra.re/home-software-2.html)
13:41:46	94264/94264	---M--	200	added ('OK')	image/png	etag:fad6056a8eb9b6cd44d70099d28b2ed3	http://trystack.mediumra.re/img/ebook-2.png	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/ebook-2.png	(from http://trystack.mediumra.re/home-software-2.html)
13:41:47	131494/131494	---M--	200	added ('OK')	image/jpeg	etag:8e0e4b0774d243d16ca8f476ee856b0d	http://trystack.mediumra.re/img/art-1.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/art-1.jpg	(from http://trystack.mediumra.re/home-software-2.html)
13:41:55	71428/71428	---M--	200	added ('OK')	image/jpeg	etag:29b382a7ba91f73feea5ae6858538760	http://trystack.mediumra.re/img/art-3.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/art-3.jpg	(from http://trystack.mediumra.re/home-software-3.html)
13:41:55	65387/65387	---M--	200	added ('OK')	image/jpeg	etag:1e58e886697562439c84a732a01dbc02	http://trystack.mediumra.re/img/art-4.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/art-4.jpg	(from http://trystack.mediumra.re/home-software-3.html)
13:42:05	121027/121027	---M--	200	added ('OK')	image/jpeg	etag:6cb2ef143e0713e391d13ea0b4e5083f	http://trystack.mediumra.re/img/cowork-10.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/cowork-10.jpg	(from http://trystack.mediumra.re/home-software-3.html)
13:42:08	12976/12976	---M--	200	added ('OK')	image/png	etag:95c7b2ff6928000faf440d1c43258a6f	http://trystack.mediumra.re/img/partner-2.png	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/partner-2.png	(from http://trystack.mediumra.re/home-portfolio-agency-2.html)
13:42:10	9864/9864	---M--	200	added ('OK')	image/png	etag:8b1e9d9b7a82e253ed9996eb62d14c35	http://trystack.mediumra.re/img/partner-3.png	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/partner-3.png	(from http://trystack.mediumra.re/home-portfolio-agency-2.html)
13:42:10	93391/93391	---M--	200	added ('OK')	image/jpeg	etag:848c3ab5d62c7aaf57f8d51bb6f63db0	http://trystack.mediumra.re/img/work-6.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/work-6.jpg	(from http://trystack.mediumra.re/home-portfolio-agency-1.html)
13:42:11	93559/93559	---M--	200	added ('OK')	image/jpeg	etag:db93cc914495fbc00b82c036557ec592	http://trystack.mediumra.re/img/work-3.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/work-3.jpg	(from http://trystack.mediumra.re/home-portfolio-agency-1.html)
13:42:27	256216/256216	---M--	200	added ('OK')	image/jpeg	etag:5341b1c0a86ee31dd50e6e3cf20791dc	http://trystack.mediumra.re/img/agency-5.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/agency-5.jpg	(from http://trystack.mediumra.re/home-portfolio-agency-1.html)
13:42:28	105082/105082	---M--	200	added ('OK')	image/jpeg	etag:3f8c088e0dfe1306234871033511774e	http://trystack.mediumra.re/img/personal-1.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/personal-1.jpg	(from http://trystack.mediumra.re/home-portfolio-personal-1.html)
13:42:31	133278/133278	---M--	200	added ('OK')	image/jpeg	etag:9961027d26b4aad4eec3afd0e03e000e	http://trystack.mediumra.re/img/cowork-1.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/cowork-1.jpg	(from http://trystack.mediumra.re/home-portfolio-agency-2.html)
13:42:31	123532/123532	---M--	200	added ('OK')	image/jpeg	etag:57303afcd2841533486f19020369af33	http://trystack.mediumra.re/img/photography-1.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/photography-1.jpg	(from http://trystack.mediumra.re/home-portfolio-photography.html)
13:42:38	72270/72270	---M--	200	added ('OK')	image/jpeg	etag:a52b8c146dde3385b2e925a11d3d0295	http://trystack.mediumra.re/img/photography-2.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/photography-2.jpg	(from http://trystack.mediumra.re/home-portfolio-photography.html)
13:42:39	70694/70694	---M--	200	added ('OK')	image/jpeg	etag:f84ad8dfc1f3efad7a908b7dc945fb1c	http://trystack.mediumra.re/img/photography-3.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/photography-3.jpg	(from http://trystack.mediumra.re/home-portfolio-photography.html)
13:42:39	70/70	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Jul%202018%2008:12:37%20GMT	http://trystack.mediumra.re/img/disable	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/disable	(from http://trystack.mediumra.re/home-portfolio-photography-2.html)
13:42:41	8655/8655	---M--	200	added ('OK')	image/png	etag:103bdd0ceff798468f6f63c9efa38d6a	http://trystack.mediumra.re/img/photography-logo-1.png	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/photography-logo-1.png	(from http://trystack.mediumra.re/home-portfolio-photography-2.html)
13:42:49	114400/114400	---M--	200	added ('OK')	image/jpeg	etag:bc28378889b574c9935e02044d99fd2e	http://trystack.mediumra.re/img/photography-4.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/photography-4.jpg	(from http://trystack.mediumra.re/home-portfolio-photography.html)
13:43:02	189865/189865	---M--	200	added ('OK')	image/jpeg	etag:879f97bbe39d1d8d9dd01ff91ed6d95a	http://trystack.mediumra.re/img/photography-5.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/photography-5.jpg	(from http://trystack.mediumra.re/home-portfolio-photography.html)
13:43:02	130791/130791	---M--	200	added ('OK')	image/jpeg	etag:06e75443f44d225fdb6dc3f14874a9e3	http://trystack.mediumra.re/img/photography-12.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/photography-12.jpg	(from http://trystack.mediumra.re/home-portfolio-photography-2.html)
13:43:12	204562/204562	---M--	200	added ('OK')	image/jpeg	etag:5c32954c5631aed86443c8b38d084ec1	http://trystack.mediumra.re/img/photography-6.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/photography-6.jpg	(from http://trystack.mediumra.re/home-portfolio-photography-2.html)
13:43:23	125057/125057	---M--	200	added ('OK')	image/jpeg	etag:79e60c21007318e14b361b952d39104c	http://trystack.mediumra.re/img/photography-10.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/photography-10.jpg	(from http://trystack.mediumra.re/home-portfolio-photography-2.html)
13:43:24	186/186	---M--	200	added ('OK')	text/css	etag:ca1f8bfd190b0de6c3591c2bef07bc07	http://trystack.mediumra.re/css/font-karla.css	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/css/font-karla.css	(from http://trystack.mediumra.re/home-portfolio-studio-1.html)
13:43:27	236313/236313	---M--	200	added ('OK')	image/jpeg	etag:e9e66aa31e53a40a6cc25cd4786e7a54	http://trystack.mediumra.re/img/photography-9.jpg	C:/My%20Web%20Sites/New%20WebDevelopment/trystack.mediumra.re/img/photography-9.jpg	(from http://trystack.mediumra.re/home-portfolio-photography-2.html)
